,icpsr_id,name,congress,party_status,committee_party_rank,party,state,committee
2571,0802,"Byrd, Harry Flood Jr.",90,1,9,Democrat,VA,"Agriculture, Nutrition, and Forestry"
2572,1204,"Hollings, Ernest F.",90,1,10,Democrat,SC,"Agriculture, Nutrition, and Forestry"
2573,52,"Aiken, George D.",90,2,1,Republican,VT,"Agriculture, Nutrition, and Forestry"
2574,0450,"Young, Milton R.",90,2,2,Republican,ND,"Agriculture, Nutrition, and Forestry"
2575,823,"Boggs, J. Caleb",90,2,3,Republican,DE,"Agriculture, Nutrition, and Forestry"
2576,0812,"Miller, Jack R.",90,2,4,Republican,IA,"Agriculture, Nutrition, and Forestry"
2577,1203,"Hatfield, Mark O.",90,2,5,Republican,OR,"Agriculture, Nutrition, and Forestry"
2578,3670,"Goodell, Charles E.",90,7,1,Republican,NY,"Agriculture, Nutrition, and Forestry"
2579,4227,"Hayden, Carl",90,1,1,Democrat,AZ,Appropriations
2580,8138,"Russell, Richard B.",90,1,2,Democrat,GA,Appropriations
2581,2901,"Ellender, Allen J.",90,1,3,Democrat,LA,Appropriations
2582,4418,"Hill, J. Lister",90,1,4,Democrat,AL,Appropriations
2583,6151,"McClellan, John L.",90,1,5,Democrat,AR,Appropriations
2584,5913,"Magnuson, Warren G.",90,1,6,Democrat,WA,Appropriations
2585,4520,"Holland, Spessard L.",90,1,7,Democrat,FL,Appropriations
2586,8883,"Stennis, John C.",90,1,8,Democrat,MS,Appropriations
2587,7229,"Pastore, John O.",90,1,9,Democrat,RI,Appropriations
2588,6597,"Monroney, A. S. Mike",90,1,10,Democrat,OK,Appropriations
2589,688,"Bible, Alan H.",90,1,11,Democrat,NV,Appropriations
2590,1366,"Byrd, Robert C.",90,1,12,Democrat,WV,Appropriations
2591,6249,"McGee, Gale W.",90,1,13,Democrat,WY,Appropriations
2592,5967,"Mansfield, Michael J.",90,1,14,Democrat,MT,Appropriations
2593,486,"Bartlett, E. L. (Bob)",90,1,15,Democrat,AK,Appropriations
2594,7638,"Proxmire, William",90,1,16,Democrat,WI,Appropriations
2595,0414,"Yarborough, Ralph W.",90,1,17,Democrat,TX,Appropriations
2596,0450,"Young, Milton R.",90,2,1,Republican,ND,Appropriations
2597,6796,"Mundt, Karl E.",90,2,2,Republican,SD,Appropriations
2598,8666,"Smith, Margaret Chase",90,2,3,Republican,ME,Appropriations
2599,5372,"Kuchel, Thomas H.",90,2,4,Republican,CA,Appropriations
2600,4660,"Hruska, Roman L.",90,2,5,Republican,NE,Appropriations
2601,142,"Allott, Gordon L.",90,2,6,Republican,CO,Appropriations
2602,2087,"Cotton, Norris",90,2,7,Republican,NH,Appropriations
2603,1569,"Case, Clifford P.",90,2,8,Republican,NJ,Appropriations
2604,4898,"Javits, Jacob K.",90,2,9,Republican,NY,Appropriations
2605,8138,"Russell, Richard B.",90,1,1,Democrat,GA,Armed Services
2606,8883,"Stennis, John C.",90,1,2,Democrat,MS,Armed Services
2607,9141,"Symington, W. Stuart",90,1,3,Democrat,MO,Armed Services
2608,4851,"Jackson, Henry M.",90,1,4,Democrat,WA,Armed Services
2609,2987,"Ervin, Samuel J.",90,1,5,Democrat,NC,Armed Services
2610,1482,"Cannon, Howard W.",90,1,6,Democrat,NV,Armed Services
2611,1366,"Byrd, Robert C.",90,1,7,Democrat,WV,Armed Services
2612,0454,"Young, Stephen M.",90,1,8,Democrat,OH,Armed Services
2613,4812,"Inouye, Daniel K.",90,1,9,Democrat,HI,Armed Services
2614,0810,"McIntyre, Thomas J.",90,1,10,Democrat,NH,Armed Services
2615,1018,"Brewster, Daniel B.",90,1,11,Democrat,MD,Armed Services
2616,0802,"Byrd, Harry Flood Jr.",90,1,12,Democrat,VA,Armed Services
2617,8666,"Smith, Margaret Chase",90,2,1,Republican,ME,Armed Services
2618,9369,"Thurmond, J. Strom",90,2,2,Republican,SC,Armed Services
2619,0812,"Miller, Jack R.",90,2,3,Republican,IA,Armed Services
2620,0823,"Tower, John G.",90,2,4,Republican,TX,Armed Services
2621,0817,"Pearson, James B.",90,2,5,Republican,KS,Armed Services
2622,0514,"Dominick, Peter H.",90,2,6,Republican,CO,Armed Services
2623,8764,"Sparkman, John J.",90,1,1,Democrat,AL,"Banking, Housing and Urban Affairs"
2624,7638,"Proxmire, William",90,1,2,Democrat,WI,"Banking, Housing and Urban Affairs"
2625,0147,"Williams, Harrison A. Jr.",90,1,3,Democrat,NJ,"Banking, Housing and Urban Affairs"
2626,6831,"Muskie, Edmund S.",90,1,4,Democrat,ME,"Banking, Housing and Urban Affairs"
2627,5756,"Long, Edward V.",90,1,5,Democrat,MO,"Banking, Housing and Urban Affairs"
2628,0810,"McIntyre, Thomas J.",90,1,6,Democrat,NH,"Banking, Housing and Urban Affairs"
2629,0813,"Mondale, Walter F.",90,1,7,,MN,"Banking, Housing and Urban Affairs"
2630,6249,"McGee, Gale W.",90,1,8,Democrat,WY,"Banking, Housing and Urban Affairs"
2631,1206,"Spong, William B. Jr.",90,1,9,Democrat,VA,"Banking, Housing and Urban Affairs"
2632,645,"Bennett, Wallace F.",90,2,1,Republican,UT,"Banking, Housing and Urban Affairs"
2633,0823,"Tower, John G.",90,2,2,Republican,TX,"Banking, Housing and Urban Affairs"
2634,4382,"Hickenlooper, Bourke B.",90,2,3,Republican,IA,"Banking, Housing and Urban Affairs"
2635,1201,"Brooke, Edward W.",90,2,4,Republican,MA,"Banking, Housing and Urban Affairs"
2636,1205,"Percy, Charles H.",90,2,5,Republican,IL,"Banking, Housing and Urban Affairs"
2637,5913,"Magnuson, Warren G.",90,1,1,Democrat,WA,"Commerce, Science and Transportation"
2638,7229,"Pastore, John O.",90,1,2,Democrat,RI,"Commerce, Science and Transportation"
2639,6597,"Monroney, A. S. Mike",90,1,3,Democrat,OK,"Commerce, Science and Transportation"
2640,5500,"Lausche, Frank J.",90,1,4,Democrat,OH,"Commerce, Science and Transportation"
2641,486,"Bartlett, E. L. (Bob)",90,1,5,Democrat,AK,"Commerce, Science and Transportation"
2642,4154,"Hartke, R. Vance",90,1,6,Democrat,IN,"Commerce, Science and Transportation"
2643,4148,"Hart, Philip A.",90,1,7,Democrat,MI,"Commerce, Science and Transportation"
2644,1482,"Cannon, Howard W.",90,1,8,Democrat,NV,"Commerce, Science and Transportation"
2645,1018,"Brewster, Daniel B.",90,1,9,Democrat,MD,"Commerce, Science and Transportation"
2646,5767,"Long, Russell B.",90,1,10,Democrat,LA,"Commerce, Science and Transportation"
2647,6754,"Moss, Frank E.",90,1,11,Democrat,UT,"Commerce, Science and Transportation"
2648,1204,"Hollings, Ernest F.",90,1,12,Democrat,SC,"Commerce, Science and Transportation"
2649,2087,"Cotton, Norris",90,2,1,Republican,NH,"Commerce, Science and Transportation"
2650,6745,"Morton, Thruston B.",90,2,2,Republican,KY,"Commerce, Science and Transportation"
2651,8301,"Scott, Hugh D. Jr.",90,2,3,Republican,PA,"Commerce, Science and Transportation"
2652,7637,"Prouty, Winston L.",90,2,4,Republican,VT,"Commerce, Science and Transportation"
2653,0817,"Pearson, James B.",90,2,5,Republican,KS,"Commerce, Science and Transportation"
2654,3824,"Griffin, Robert P.",90,2,6,Republican,MI,"Commerce, Science and Transportation"
2655,1202,"Hansen, Clifford P.",90,5,7,Republican,WY,"Commerce, Science and Transportation"
2656,688,"Bible, Alan H.",90,1,1,Democrat,NV,District of Columbia
2657,6738,"Morse, Wayne L.",90,1,2,Democrat,OR,District of Columbia
2658,0809,"Kennedy, Robert F.",90,1,3,Democrat,NY,District of Columbia
2659,0824,"Tydings, Joseph D.",90,1,4,Democrat,MD,District of Columbia
2660,1206,"Spong, William B. Jr.",90,1,5,Democrat,VA,District of Columbia
2661,7637,"Prouty, Winston L.",90,2,1,Republican,VT,District of Columbia
2662,0514,"Dominick, Peter H.",90,2,2,Republican,CO,District of Columbia
2663,6745,"Morton, Thruston B.",90,2,3,Republican,KY,District of Columbia
2664,5767,"Long, Russell B.",90,1,1,Democrat,LA,Finance
2665,8593,"Smathers, George A.",90,1,2,Democrat,FL,Finance
2666,165,"Anderson, Clinton P.",90,1,3,Democrat,NM,Finance
2667,3704,"Gore, Albert A.",90,1,4,Democrat,TN,Finance
2668,9174,"Talmadge, Herman E.",90,1,5,Democrat,GA,Finance
2669,6134,"McCarthy, Eugene J.",90,1,6,,MN,Finance
2670,4154,"Hartke, R. Vance",90,1,7,Democrat,IN,Finance
2671,3388,"Fulbright, J. William",90,1,8,Democrat,AR,Finance
2672,7847,"Ribicoff, Abraham A.",90,1,9,Democrat,CT,Finance
2673,6442,"Metcalf, Lee",90,1,10,Democrat,MT,Finance
2674,0805,"Harris, Fred R.",90,1,11,Democrat,OK,Finance
2675,0163,"Williams, John J.",90,2,1,Republican,DE,Finance
2676,1510,"Carlson, Frank",90,2,2,Republican,KS,Finance
2677,645,"Bennett, Wallace F.",90,2,3,Republican,UT,Finance
2678,2267,"Curtis, Carl T.",90,2,4,Republican,NE,Finance
2679,6745,"Morton, Thruston B.",90,2,5,Republican,KY,Finance
2680,2609,"Dirksen, Everett McK.",90,2,6,Republican,IL,Finance
2681,3388,"Fulbright, J. William",90,1,1,Democrat,AR,Foreign Relations
2682,8764,"Sparkman, John J.",90,1,2,Democrat,AL,Foreign Relations
2683,5967,"Mansfield, Michael J.",90,1,3,Democrat,MT,Foreign Relations
2684,6738,"Morse, Wayne L.",90,1,4,Democrat,OR,Foreign Relations
2685,3704,"Gore, Albert A.",90,1,5,Democrat,TN,Foreign Relations
2686,5500,"Lausche, Frank J.",90,1,6,Democrat,OH,Foreign Relations
2687,1721,"Church, Frank F.",90,1,7,Democrat,ID,Foreign Relations
2688,9141,"Symington, W. Stuart",90,1,8,Democrat,MO,Foreign Relations
2689,2636,"Dodd, Thomas J.",90,1,9,Democrat,CT,Foreign Relations
2690,1776,"Clark, Joseph S.",90,1,10,Democrat,PA,Foreign Relations
2691,0818,"Pell, Claiborne D.",90,1,11,Democrat,RI,Foreign Relations
2692,6134,"McCarthy, Eugene J.",90,1,12,,MN,Foreign Relations
2693,4382,"Hickenlooper, Bourke B.",90,2,1,Republican,IA,Foreign Relations
2694,52,"Aiken, George D.",90,2,2,Republican,VT,Foreign Relations
2695,1510,"Carlson, Frank",90,2,3,Republican,KS,Foreign Relations
2696,0163,"Williams, John J.",90,2,4,Republican,DE,Foreign Relations
2697,6796,"Mundt, Karl E.",90,2,5,Republican,SD,Foreign Relations
2698,1569,"Case, Clifford P.",90,2,6,Republican,NJ,Foreign Relations
2699,2052,"Cooper, John Sherman",90,2,7,Republican,KY,Foreign Relations
2700,6151,"McClellan, John L.",90,1,1,Democrat,AR,Governmental Affairs
2701,4851,"Jackson, Henry M.",90,1,2,Democrat,WA,Governmental Affairs
2702,2987,"Ervin, Samuel J.",90,1,3,Democrat,NC,Governmental Affairs
2703,3864,"Gruening, Ernest",90,1,4,Democrat,AK,Governmental Affairs
2704,6831,"Muskie, Edmund S.",90,1,5,Democrat,ME,Governmental Affairs
2705,7847,"Ribicoff, Abraham A.",90,1,6,Democrat,CT,Governmental Affairs
2706,0805,"Harris, Fred R.",90,1,7,Democrat,OK,Governmental Affairs
2707,0809,"Kennedy, Robert F.",90,1,8,Democrat,NY,Governmental Affairs
2708,6442,"Metcalf, Lee",90,1,9,Democrat,MT,Governmental Affairs
2709,6611,"Montoya, Joseph M.",90,1,10,Democrat,NM,Governmental Affairs
2710,6796,"Mundt, Karl E.",90,2,1,Republican,SD,Governmental Affairs
2711,2267,"Curtis, Carl T.",90,2,2,Republican,NE,Governmental Affairs
2712,4898,"Javits, Jacob K.",90,2,3,Republican,NY,Governmental Affairs
2713,1202,"Hansen, Clifford P.",90,2,4,Republican,WY,Governmental Affairs
2714,1200,"Baker, Howard H. Jr.",90,2,5,Republican,TN,Governmental Affairs
2715,1205,"Percy, Charles H.",90,7,1,Republican,IL,Governmental Affairs
2716,1201,"Brooke, Edward W.",90,7,2,Republican,MA,Governmental Affairs
2717,4851,"Jackson, Henry M.",90,1,1,Democrat,WA,Energy and Natural Resources
2718,165,"Anderson, Clinton P.",90,1,2,Democrat,NM,Energy and Natural Resources
2719,688,"Bible, Alan H.",90,1,3,Democrat,NV,Energy and Natural Resources
2720,1721,"Church, Frank F.",90,1,4,Democrat,ID,Energy and Natural Resources
2721,3864,"Gruening, Ernest",90,1,5,Democrat,AK,Energy and Natural Resources
2722,6754,"Moss, Frank E.",90,1,6,Democrat,UT,Energy and Natural Resources
2723,1252,"Burdick, Quentin N.",90,1,7,Democrat,ND,Energy and Natural Resources
2724,4227,"Hayden, Carl",90,1,8,Democrat,AZ,Energy and Natural Resources
2725,6256,"McGovern, George S.",90,1,9,Democrat,SD,Energy and Natural Resources
2726,0816,"Nelson, Gaylord A.",90,1,10,Democrat,WI,Energy and Natural Resources
2727,6442,"Metcalf, Lee",90,1,11,Democrat,MT,Energy and Natural Resources
2728,5372,"Kuchel, Thomas H.",90,2,1,Republican,CA,Energy and Natural Resources
2729,142,"Allott, Gordon L.",90,2,2,Republican,CO,Energy and Natural Resources
2730,0807,"Jordan, Len B.",90,2,3,Republican,ID,Energy and Natural Resources
2731,0804,"Fannin, Paul J.",90,2,4,Republican,AZ,Energy and Natural Resources
2732,1202,"Hansen, Clifford P.",90,2,5,Republican,WY,Energy and Natural Resources
2733,1203,"Hatfield, Mark O.",90,2,6,Republican,OR,Energy and Natural Resources
2734,2822,"Eastland, James O.",90,1,1,Democrat,MS,Judiciary
2735,6151,"McClellan, John L.",90,1,2,Democrat,AR,Judiciary
2736,2987,"Ervin, Samuel J.",90,1,3,Democrat,NC,Judiciary
2737,2636,"Dodd, Thomas J.",90,1,4,Democrat,CT,Judiciary
2738,4148,"Hart, Philip A.",90,1,5,Democrat,MI,Judiciary
2739,5756,"Long, Edward V.",90,1,6,Democrat,MO,Judiciary
2740,0808,"Kennedy, Edward M.",90,1,7,Democrat,MA,Judiciary
2741,0800,"Bayh, Birch E.",90,1,8,Democrat,IN,Judiciary
2742,1252,"Burdick, Quentin N.",90,1,9,Democrat,ND,Judiciary
2743,0824,"Tydings, Joseph D.",90,1,10,Democrat,MD,Judiciary
2744,8593,"Smathers, George A.",90,1,11,Democrat,FL,Judiciary
2745,2609,"Dirksen, Everett McK.",90,2,1,Republican,IL,Judiciary
2746,4660,"Hruska, Roman L.",90,2,2,Republican,NE,Judiciary
2747,3255,"Fong, Hiram L.",90,2,3,Republican,HI,Judiciary
2748,8301,"Scott, Hugh D. Jr.",90,2,4,Republican,PA,Judiciary
2749,9369,"Thurmond, J. Strom",90,2,5,Republican,SC,Judiciary
2750,1200,"Baker, Howard H. Jr.",90,5,6,Republican,TN,Judiciary
2751,4418,"Hill, J. Lister",90,1,1,Democrat,AL,Labor and Human Resources
2752,6738,"Morse, Wayne L.",90,1,2,Democrat,OR,Labor and Human Resources
2753,0414,"Yarborough, Ralph W.",90,1,3,Democrat,TX,Labor and Human Resources
2754,1776,"Clark, Joseph S.",90,1,4,Democrat,PA,Labor and Human Resources
2755,7722,"Randolph, Jennings",90,1,5,Democrat,WV,Labor and Human Resources
2756,0147,"Williams, Harrison A. Jr.",90,1,6,Democrat,NJ,Labor and Human Resources
2757,0818,"Pell, Claiborne D.",90,1,7,Democrat,RI,Labor and Human Resources
2758,0808,"Kennedy, Edward M.",90,1,8,Democrat,MA,Labor and Human Resources
2759,0816,"Nelson, Gaylord A.",90,1,9,Democrat,WI,Labor and Human Resources
2760,0809,"Kennedy, Robert F.",90,1,10,Democrat,NY,Labor and Human Resources
2761,4898,"Javits, Jacob K.",90,2,1,Republican,NY,Labor and Human Resources
2762,7637,"Prouty, Winston L.",90,2,2,Republican,VT,Labor and Human Resources
2763,0514,"Dominick, Peter H.",90,2,3,Republican,CO,Labor and Human Resources
2764,0814,"Murphy, George L.",90,2,4,Republican,CA,Labor and Human Resources
2765,0804,"Fannin, Paul J.",90,2,5,Republican,AZ,Labor and Human Resources
2766,3824,"Griffin, Robert P.",90,2,6,Republican,MI,Labor and Human Resources
2767,0813,"Mondale, Walter F.",90,6,1,,MN,Labor and Human Resources
2768,6597,"Monroney, A. S. Mike",90,1,1,Democrat,OK,Post Office and Civil Service
2769,0414,"Yarborough, Ralph W.",90,1,2,Democrat,TX,Post Office and Civil Service
2770,7722,"Randolph, Jennings",90,1,3,Democrat,WV,Post Office and Civil Service
2771,6249,"McGee, Gale W.",90,1,4,Democrat,WY,Post Office and Civil Service
2772,1018,"Brewster, Daniel B.",90,1,5,Democrat,MD,Post Office and Civil Service
2773,4154,"Hartke, R. Vance",90,1,6,Democrat,IN,Post Office and Civil Service
2774,1252,"Burdick, Quentin N.",90,1,7,Democrat,ND,Post Office and Civil Service
2775,1204,"Hollings, Ernest F.",90,1,8,Democrat,SC,Post Office and Civil Service
2776,1510,"Carlson, Frank",90,2,1,Republican,KS,Post Office and Civil Service
2777,3255,"Fong, Hiram L.",90,2,2,Republican,HI,Post Office and Civil Service
2778,823,"Boggs, J. Caleb",90,2,3,Republican,DE,Post Office and Civil Service
2779,0804,"Fannin, Paul J.",90,2,4,Republican,AZ,Post Office and Civil Service
2780,7722,"Randolph, Jennings",90,1,1,Democrat,WV,Environment and Public Works
2781,0454,"Young, Stephen M.",90,1,2,Democrat,OH,Environment and Public Works
2782,6831,"Muskie, Edmund S.",90,1,3,Democrat,ME,Environment and Public Works
2783,3864,"Gruening, Ernest",90,1,4,Democrat,AK,Environment and Public Works
2784,5073,"Jordan, B. Everett",90,1,5,Democrat,NC,Environment and Public Works
2785,4812,"Inouye, Daniel K.",90,1,6,Democrat,HI,Environment and Public Works
2786,0800,"Bayh, Birch E.",90,1,7,Democrat,IN,Environment and Public Works
2787,6611,"Montoya, Joseph M.",90,1,8,Democrat,NM,Environment and Public Works
2788,0824,"Tydings, Joseph D.",90,1,9,Democrat,MD,Environment and Public Works
2789,1206,"Spong, William B. Jr.",90,1,10,Democrat,VA,Environment and Public Works
2790,2052,"Cooper, John Sherman",90,2,1,Republican,KY,Environment and Public Works
2791,3255,"Fong, Hiram L.",90,2,2,Republican,HI,Environment and Public Works
2792,823,"Boggs, J. Caleb",90,2,3,Republican,DE,Environment and Public Works
2793,0814,"Murphy, George L.",90,2,4,Republican,CA,Environment and Public Works
2794,0807,"Jordan, Len B.",90,2,5,Republican,ID,Environment and Public Works
2795,1200,"Baker, Howard H. Jr.",90,2,6,Republican,TN,Environment and Public Works
2796,5073,"Jordan, B. Everett",90,1,1,Democrat,NC,Rules and Administration
2797,4227,"Hayden, Carl",90,1,2,Democrat,AZ,Rules and Administration
2798,1482,"Cannon, Howard W.",90,1,3,Democrat,NV,Rules and Administration
2799,0818,"Pell, Claiborne D.",90,1,4,Democrat,RI,Rules and Administration
2800,1776,"Clark, Joseph S.",90,1,5,Democrat,PA,Rules and Administration
2801,1366,"Byrd, Robert C.",90,1,6,Democrat,WV,Rules and Administration
2802,2267,"Curtis, Carl T.",90,2,1,Republican,NE,Rules and Administration
2803,2052,"Cooper, John Sherman",90,2,2,Republican,KY,Rules and Administration
2804,8301,"Scott, Hugh D. Jr.",90,2,3,Republican,PA,Rules and Administration
2805,5967,"Mansfield, Michael J.",90,1,1,Democrat,MT,
2806,5767,"Long, Russell B.",90,1,2,Democrat,LA,
2807,2609,"Dirksen, Everett McK.",90,2,1,Republican,IL,
2808,5372,"Kuchel, Thomas H.",90,2,2,Republican,CA,
2809,2102,"Cook, Marlow W.",90,0,0,Republican,KY,
2810,2104,"Eagleton, Thomas F.",90,0,0,Democrat,MO,
2811,2109,"Stevens, Theodore F.",90,0,0,Republican,AK,
2812,165,"Anderson, Clinton P.",91,1,1,Democrat,NM,Aeronautical and Space Sciences
2813,8138,"Russell, Richard B.",91,1,2,Democrat,GA,Aeronautical and Space Sciences
2814,5913,"Magnuson, Warren G.",91,1,3,Democrat,WA,Aeronautical and Space Sciences
2815,9141,"Symington, W. Stuart",91,1,4,Democrat,MO,Aeronautical and Space Sciences
2816,8883,"Stennis, John C.",91,1,5,Democrat,MS,Aeronautical and Space Sciences
2817,0454,"Young, Stephen M.",91,1,6,Democrat,OH,Aeronautical and Space Sciences
2818,2636,"Dodd, Thomas J.",91,1,7,Democrat,CT,Aeronautical and Space Sciences
2819,1482,"Cannon, Howard W.",91,1,8,Democrat,NV,Aeronautical and Space Sciences
2820,4520,"Holland, Spessard L.",91,1,9,Democrat,FL,Aeronautical and Space Sciences
2821,8666,"Smith, Margaret Chase",91,2,1,Republican,ME,Aeronautical and Space Sciences
2822,2267,"Curtis, Carl T.",91,2,2,Republican,NE,Aeronautical and Space Sciences
2823,1203,"Hatfield, Mark O.",91,2,3,Republican,OR,Aeronautical and Space Sciences
2824,3658,"Goldwater, Barry M.",91,2,4,Republican,AZ,Aeronautical and Space Sciences
2825,0535,"Mathias, Charles McC. Jr.",91,2,5,Republican,MD,Aeronautical and Space Sciences
2826,2108,"Saxbe, William B.",91,2,6,Republican,OH,Aeronautical and Space Sciences
2827,3102,"Stevenson, Adlai E. III",91,4,10,Democrat,IL,Aeronautical and Space Sciences
2828,2110,"Smith, Ralph Tyler",91,7,1,Republican,IL,Aeronautical and Space Sciences
2829,2901,"Ellender, Allen J.",91,1,1,Democrat,LA,"Agriculture, Nutrition, and Forestry"
2830,4520,"Holland, Spessard L.",91,1,2,Democrat,FL,"Agriculture, Nutrition, and Forestry"
2831,2822,"Eastland, James O.",91,1,3,Democrat,MS,"Agriculture, Nutrition, and Forestry"
2832,9174,"Talmadge, Herman E.",91,1,4,Democrat,GA,"Agriculture, Nutrition, and Forestry"
2833,5073,"Jordan, B. Everett",91,1,5,Democrat,NC,"Agriculture, Nutrition, and Forestry"
2834,6256,"McGovern, George S.",91,1,6,Democrat,SD,"Agriculture, Nutrition, and Forestry"
2835,2100,"Allen, James B.",91,1,7,Democrat,AL,"Agriculture, Nutrition, and Forestry"
2836,52,"Aiken, George D.",91,2,1,Republican,VT,"Agriculture, Nutrition, and Forestry"
2837,0450,"Young, Milton R.",91,2,2,Republican,ND,"Agriculture, Nutrition, and Forestry"
2838,0812,"Miller, Jack R.",91,2,3,Republican,IA,"Agriculture, Nutrition, and Forestry"
2839,2267,"Curtis, Carl T.",91,2,4,Republican,NE,"Agriculture, Nutrition, and Forestry"
2840,2102,"Cook, Marlow W.",91,2,5,Republican,KY,"Agriculture, Nutrition, and Forestry"
2841,0513,"Dole, Robert J.",91,2,6,Republican,KS,"Agriculture, Nutrition, and Forestry"
2842,2101,"Bellmon, Henry",91,7,1,Republican,OK,"Agriculture, Nutrition, and Forestry"
2843,8138,"Russell, Richard B.",91,1,1,Democrat,GA,Appropriations
2844,2901,"Ellender, Allen J.",91,1,2,Democrat,LA,Appropriations
2845,6151,"McClellan, John L.",91,1,3,Democrat,AR,Appropriations
2846,5913,"Magnuson, Warren G.",91,1,4,Democrat,WA,Appropriations
2847,4520,"Holland, Spessard L.",91,1,5,Democrat,FL,Appropriations
2848,8883,"Stennis, John C.",91,1,6,Democrat,MS,Appropriations
2849,7229,"Pastore, John O.",91,1,7,Democrat,RI,Appropriations
2850,688,"Bible, Alan H.",91,1,8,Democrat,NV,Appropriations
2851,1366,"Byrd, Robert C.",91,1,9,Democrat,WV,Appropriations
2852,6249,"McGee, Gale W.",91,1,10,Democrat,WY,Appropriations
2853,5967,"Mansfield, Michael J.",91,1,11,Democrat,MT,Appropriations
2854,7638,"Proxmire, William",91,1,12,Democrat,WI,Appropriations
2855,0414,"Yarborough, Ralph W.",91,1,13,Democrat,TX,Appropriations
2856,6611,"Montoya, Joseph M.",91,1,14,Democrat,NM,Appropriations
2857,0450,"Young, Milton R.",91,2,1,Republican,ND,Appropriations
2858,6796,"Mundt, Karl E.",91,2,2,Republican,SD,Appropriations
2859,8666,"Smith, Margaret Chase",91,2,3,Republican,ME,Appropriations
2860,4660,"Hruska, Roman L.",91,2,4,Republican,NE,Appropriations
2861,142,"Allott, Gordon L.",91,2,5,Republican,CO,Appropriations
2862,2087,"Cotton, Norris",91,2,6,Republican,NH,Appropriations
2863,1569,"Case, Clifford P.",91,2,7,Republican,NJ,Appropriations
2864,3255,"Fong, Hiram L.",91,2,8,Republican,HI,Appropriations
2865,823,"Boggs, J. Caleb",91,2,9,Republican,DE,Appropriations
2866,0817,"Pearson, James B.",91,2,10,Republican,KS,Appropriations
2867,8883,"Stennis, John C.",91,1,1,Democrat,MS,Armed Services
2868,8138,"Russell, Richard B.",91,1,2,Democrat,GA,Armed Services
2869,9141,"Symington, W. Stuart",91,1,3,Democrat,MO,Armed Services
2870,4851,"Jackson, Henry M.",91,1,4,Democrat,WA,Armed Services
2871,2987,"Ervin, Samuel J.",91,1,5,Democrat,NC,Armed Services
2872,1482,"Cannon, Howard W.",91,1,6,Democrat,NV,Armed Services
2873,0454,"Young, Stephen M.",91,1,7,Democrat,OH,Armed Services
2874,4812,"Inouye, Daniel K.",91,1,8,Democrat,HI,Armed Services
2875,0810,"McIntyre, Thomas J.",91,1,9,Democrat,NH,Armed Services
2876,0802,"Byrd, Harry Flood Jr.",91,1,10,Democrat,VA,Armed Services
2877,8666,"Smith, Margaret Chase",91,2,1,Republican,ME,Armed Services
2878,9369,"Thurmond, J. Strom",91,2,2,Republican,SC,Armed Services
2879,0823,"Tower, John G.",91,2,3,Republican,TX,Armed Services
2880,0514,"Dominick, Peter H.",91,2,4,Republican,CO,Armed Services
2881,0814,"Murphy, George L.",91,2,5,Republican,CA,Armed Services
2882,1201,"Brooke, Edward W.",91,2,6,Republican,MA,Armed Services
2883,3658,"Goldwater, Barry M.",91,2,7,Republican,AZ,Armed Services
2884,0557,"Schweiker, Richard S.",91,2,8,Republican,PA,Armed Services
2885,8764,"Sparkman, John J.",91,1,1,Democrat,AL,"Banking, Housing and Urban Affairs"
2886,7638,"Proxmire, William",91,1,2,Democrat,WI,"Banking, Housing and Urban Affairs"
2887,0147,"Williams, Harrison A. Jr.",91,1,3,Democrat,NJ,"Banking, Housing and Urban Affairs"
2888,6831,"Muskie, Edmund S.",91,1,4,Democrat,ME,"Banking, Housing and Urban Affairs"
2889,0810,"McIntyre, Thomas J.",91,1,5,Democrat,NH,"Banking, Housing and Urban Affairs"
2890,0813,"Mondale, Walter F.",91,1,6,,MN,"Banking, Housing and Urban Affairs"
2891,1204,"Hollings, Ernest F.",91,1,7,Democrat,SC,"Banking, Housing and Urban Affairs"
2892,2106,"Hughes, Harold E.",91,1,8,Democrat,IA,"Banking, Housing and Urban Affairs"
2893,2103,"Cranston, Alan",91,1,9,Democrat,CA,"Banking, Housing and Urban Affairs"
2894,645,"Bennett, Wallace F.",91,2,1,Republican,UT,"Banking, Housing and Urban Affairs"
2895,0823,"Tower, John G.",91,2,2,Republican,TX,"Banking, Housing and Urban Affairs"
2896,1201,"Brooke, Edward W.",91,2,3,Republican,MA,"Banking, Housing and Urban Affairs"
2897,1205,"Percy, Charles H.",91,2,4,Republican,IL,"Banking, Housing and Urban Affairs"
2898,3670,"Goodell, Charles E.",91,2,5,Republican,NY,"Banking, Housing and Urban Affairs"
2899,2107,"Packwood, Robert W.",91,2,6,Republican,OR,"Banking, Housing and Urban Affairs"
2900,5913,"Magnuson, Warren G.",91,1,1,Democrat,WA,"Commerce, Science and Transportation"
2901,7229,"Pastore, John O.",91,1,2,Democrat,RI,"Commerce, Science and Transportation"
2902,4154,"Hartke, R. Vance",91,1,3,Democrat,IN,"Commerce, Science and Transportation"
2903,4148,"Hart, Philip A.",91,1,4,Democrat,MI,"Commerce, Science and Transportation"
2904,1482,"Cannon, Howard W.",91,1,5,Democrat,NV,"Commerce, Science and Transportation"
2905,5767,"Long, Russell B.",91,1,6,Democrat,LA,"Commerce, Science and Transportation"
2906,6754,"Moss, Frank E.",91,1,7,Democrat,UT,"Commerce, Science and Transportation"
